,COUNTRY,DIVISION,CATEGORY,SUB_CATEGORY,CHANNEL,A_2019_Q1,A_2019_Q2,A_2019_Q3,A_2019_Q4,A_2019_FY,A_2020_Q1,A_2020_Q2,A_2020_Q3,A_2020_Q4,A_2020_FY,BS_2021_Q1,BS_2021_Q2,BS_2021_Q3,BS_2021_Q4,BS_2022_Q1,BS_2022_Q2,BS_2022_Q3,BS_2022_Q4,LC_2021_Q1,LC_2021_Q2,LC_2021_Q3,LC_2021_Q4,LC_2022_Q1,LC_2022_Q2,LC_2022_Q3,LC_2022_Q4,RI_2021_Q1,RI_2021_Q2,RI_2021_Q3,RI_2021_Q4,RI_2022_Q1,RI_2022_Q2,RI_2022_Q3,RI_2022_Q4,BS_H1_2022_2021,BS_H2_2022_2021,BS_FY_2021_2020,BS_FY_2022_2019,BS_FY_2022_2021,LC_H1_2022_2021,LC_H2_2022_2021,LC_FY_2021_2020,LC_FY_2022_2019,LC_FY_2022_2021,RI_H1_2022_2021,RI_H2_2022_2021,RI_FY_2021_2020,RI_FY_2022_2019,RI_FY_2022_2021
65,Indonesia,BPC,Skin Cleansing,Total,Total,319.74,333.68,348.11,356.75,1358.28,359.71,380.61,368.78,382.09,1491.19,364.75,387.55,389.87,402.62,383.66,375.95,377.3,383.24,364.75,387.55,367.2,368.2,359.04,369.94,369.5,369.57,364.75,387.55,374.64,376.74,390.04,393.7,393.2,396.31,0.9718576681366997,-4.031739393836564,3.594896172371298,11.917440757223607,-1.5950399110278957,-3.1007055173931652,0.49849703810589396,-0.2340701555861635,8.08041557521959,-1.321547583557614,4.179430364569825,5.074253997090938,0.8376291324380558,15.826259166529066,4.626568710759216
66,Indonesia,F&R,Food,Soy Sauce,Indonesia General Trade,41.77,42.18,44.58,43.85,172.38,43.53,38.26,39.71,44.03,165.53,45.66,46.07,41.57,44.5,45.94,45.56,46.37,45.55,45.66,46.07,40.21,42.71,42.59,42.5,43.25,43.29,45.66,46.07,41.84,40.8,44.14,43.9,45.05,47.03,-0.24646997315106445,6.784857867802319,7.413649840229164,6.402739760028053,3.157468263228136,-7.232048181001593,4.359554421489142,5.505133158342557,-0.43805778217249625,-1.728607913410174,-4.021207789234937,11.412272780835742,5.33840386126343,4.484566662185241,3.293442248500522
67,Indonesia,F&R,Food,Soy Sauce,Indonesia MT Hyper/Super,11.24,13.22,10.87,10.64,45.97,12.2,12.24,10.27,10.21,44.94,10.93,11.75,10.27,10.13,10.85,11.46,10.05,11.56,10.93,11.75,9.9,9.9,10.06,10.87,9.73,9.71,10.93,11.75,9.76,9.96,10.31,11.08,10.16,10.12,-1.694102572649292,5.90338987118082,-4.105974236772036,-4.487050203353937,1.9032545216567387,-7.737576335709184,-1.863238317300786,-5.447653562079746,-12.20323107793454,-5.000007646996285,-5.713064869112106,2.8456985046707572,-5.625575958252959,-9.35493406437068,-1.7331119551420526
68,Indonesia,F&R,Food,Soy Sauce,Indonesia MT Independent,6.53,7.21,7.03,6.85,27.63,7.4,9.05,8.24,8.06,32.75,8.18,8.68,8.72,8.25,8.38,8.51,8.24,7.74,8.18,8.68,0.0,0.0,0.0,0.0,0.0,0.0,8.18,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.1395555767329304,-5.825635818042896,3.291819021269249,18.96797826897112,-2.851996705814386,0.0,,-48.50918056311267,0.0,0.0,0.0,,-48.50918056311267,0.0,0.0
69,Indonesia,F&R,Food,Soy Sauce,Indonesia MT Key Account,18.15,23.87,19.63,18.93,80.59,21.04,27.92,23.2,23.7,95.86,22.71,25.53,23.71,22.14,21.75,25.11,22.14,21.99,22.71,25.53,21.93,21.53,20.59,24.12,20.7,20.44,22.71,25.53,20.65,21.92,24.45,26.07,25.57,23.68,-2.8877361590244788,-3.7514630540260385,-1.8304894672383498,12.905039080926283,-3.3086070466344375,-7.334227562392515,-5.371943940266499,-4.321324448853381,6.5173018592478815,-6.404252069033401,4.720612833399129,15.714653922254463,-5.259009437273987,23.81710346554966,9.873721824186067
70,Indonesia,F&R,Food,Soy Sauce,Indonesia MT Minimarket,13.44,17.87,15.79,15.15,62.24,16.24,24.72,21.16,21.54,83.67,19.96,22.46,22.33,20.38,19.31,22.19,20.41,18.09,19.96,22.46,21.38,19.92,18.85,22.39,21.15,19.77,19.96,22.46,20.7,19.65,21.57,22.92,22.17,21.55,-2.183678887541618,-9.856758386710196,1.744116411781671,28.527710641481384,-6.032906848568242,-2.7947626876906106,-0.9225332566729416,0.06591837328591144,32.006206309675925,-1.8711996403256492,4.863922661262343,8.35726513247852,-1.073980578253808,41.72420964673253,6.566777775632748
71,Indonesia,F&R,Food,Soy Sauce,Indonesia Modern Trade,24.68,31.09,26.66,25.78,108.21,28.45,36.97,31.44,31.76,128.61,30.9,34.22,32.44,30.4,30.02,33.54,30.36,29.69,30.9,34.22,30.86,30.69,30.22,33.94,29.54,28.55,30.9,34.22,29.72,31.49,33.78,37.56,34.77,32.67,-2.396365967036973,-4.438507339429421,-0.5108579286072668,14.220268400290204,-3.3992882441211014,-1.4687637174546575,-5.628011200773164,-1.5135427851831196,12.963087729023437,-3.489875586974711,9.570274006403178,10.188965295524754,-1.783662584714496,28.247877599133297,9.870041248399808
72,Indonesia,F&R,Food,Soy Sauce,Total,115.82,135.44,124.56,121.2,497.03,128.87,149.16,134.02,139.31,551.36,138.35,148.72,139.04,135.8,136.24,146.36,137.57,134.61,138.35,148.72,124.28,124.75,122.3,133.83,124.36,121.74,138.35,148.72,122.66,123.82,134.25,141.55,137.72,135.05,-1.5560680294101403,-0.968766249135955,1.913984232424193,11.6209326258919,-1.268803828444387,-10.776269636681846,-1.178159322002914,-2.7672192596254086,1.0480395489396388,-6.317662592874839,-3.9284323651430086,10.666034517488088,-3.230793379955188,10.368618890118597,2.8136931630534656
73,Indonesia,F&R,Food,Tea,Indonesia General Trade,48.79,51.06,53.73,54.89,208.47,52.79,42.77,45.8,51.47,192.83,49.64,49.01,46.72,52.27,49.75,51.25,50.9,54.28,49.64,49.01,47.37,50.16,47.75,48.19,48.36,49.36,49.64,49.01,47.67,48.74,47.31,48.8,48.67,49.78,2.3846115686423586,6.256223182036935,2.490052760542283,-1.1008504009324405,4.323775855956824,-2.7475070159737602,0.19364906448398056,1.7340698126903975,-7.10852667301004,-1.2852864952338616,-2.564844165432245,2.1163360216878813,1.1522147912854441,-6.672190825693114,-0.25109622911940743
74,Indonesia,F&R,Food,Tea,Indonesia MT Hyper/Super,6.33,9.49,6.99,7.48,30.3,7.18,8.76,6.06,6.42,28.41,6.41,8.26,5.45,6.12,6.67,8.75,6.79,7.81,6.41,8.26,5.4,5.88,5.68,6.82,5.86,5.95,6.41,8.26,5.53,5.63,5.65,6.86,5.8,6.24,5.060389812920008,26.13420202837773,-7.609514625929304,-0.9589139420965287,14.353831784692627,-14.850083656408398,4.68866677084292,-8.634331278010698,-19.79528123564621,-6.3561071671366705,-14.728744986029374,7.9257977398494495,-9.07928677693599,-18.98140829342929,-4.942928128429481
75,Indonesia,F&R,Food,Tea,Indonesia MT Independent,6.56,9.43,7.3,7.93,31.22,7.45,10.18,7.29,7.83,32.75,7.45,9.55,6.57,7.58,7.22,9.17,6.82,8.5,7.45,9.55,6.47,7.53,7.28,9.44,6.69,7.7,7.45,9.55,6.67,7.46,7.93,10.4,6.71,7.83,-3.6001442413013396,8.34475309000078,-4.882633281775062,1.5987941395948946,1.824523365473385,-1.6194390965609262,2.781412792699345,-5.338443182659402,-0.33480165489775393,0.3676010008825559,7.794798046323348,2.866769141385017,-4.9161357035563675,5.286623408257229,5.557725890382437
76,Indonesia,F&R,Food,Tea,Indonesia MT Key Account,8.65,12.35,9.09,9.71,39.79,9.31,11.77,9.11,9.42,39.61,8.56,11.42,9.47,9.5,9.33,13.01,10.0,10.86,8.56,11.42,9.08,9.61,9.15,12.07,9.57,9.79,8.56,11.42,8.97,9.42,8.93,11.82,9.45,9.53,11.794507676848909,9.982914643808494,-1.6456807668143614,8.569174579254547,10.912201555561452,6.1941981411836045,3.581184638580459,-2.3624084194228456,1.9662276547844915,4.931412953727654,3.840256433580125,3.1352168919571266,-3.099733820486694,-0.18202205960579088,3.5023056800456587
77,Indonesia,F&R,Food,Tea,Indonesia MT Minimarket,8.88,12.28,9.39,10.16,40.71,9.58,13.18,10.34,10.84,43.94,9.6,12.71,10.66,11.23,10.07,13.57,10.29,12.0,9.6,12.71,10.73,10.92,9.98,11.1,10.24,10.71,9.6,12.71,10.44,11.08,9.82,11.43,10.46,10.33,5.953476761558774,1.8128307565440593,0.5939050773543064,12.831524169225661,3.9028103650481594,-5.5398224830037535,-3.2070837880477376,0.0349760909088781,3.248002807433137,-4.3911059580758804,-4.753693252046409,-3.3988124221743354,-0.25835143194230525,3.271049338886489,-4.088528213565046
78,Indonesia,F&R,Food,Tea,Indonesia Modern Trade,15.21,21.78,16.39,17.64,71.01,16.75,21.94,16.4,17.26,72.35,16.01,20.97,15.98,17.23,16.53,21.97,16.77,19.48,16.01,20.97,16.23,16.67,15.16,20.0,16.18,15.5,16.01,20.97,16.11,17.21,15.65,20.34,15.6,16.73,4.095770291081768,9.143003207078726,-2.9884175696250903,5.251798708595623,6.483534736378971,-4.9329904036477075,-3.685022346209421,-3.4114318614351435,-5.86422159872998,-4.3454767334166196,-2.701563022818909,-3.0093402823885063,-2.8174263596719262,-3.8019948446221363,-2.847452818215157
79,Indonesia,F&R,Food,Tea,Total,94.42,116.39,102.89,107.81,421.5,103.06,108.59,95.0,103.24,409.88,97.68,111.92,94.85,103.92,99.56,117.72,101.57,112.93,97.68,111.92,95.27,100.77,94.99,107.61,96.91,99.01,97.68,111.92,95.38,99.56,95.28,109.65,96.68,100.43,3.665420927600249,7.910881829888772,-0.3688739371284444,2.437962432266594,5.731911152048608,-3.3336070865428336,-0.06637328883357663,-1.0358156081359593,-5.452466020253121,-1.7545726919909854,-2.222493446248619,1.1142946542046062,-1.3044927218693325,-4.615005934197858,-0.6145374697835271
80,Indonesia,F&R,Food,Total,Total,210.24,251.83,227.45,229.01,918.53,231.93,257.75,229.02,242.55,961.25,236.02,260.64,233.9,239.73,235.8,264.08,239.14,247.54,236.02,260.64,219.56,225.52,217.3,241.44,221.26,220.75,236.02,260.64,218.04,223.38,229.53,251.2,234.4,235.48,0.6474362833851721,2.7579552982609945,0.9405537582248824,7.406969726115142,1.6776372480714175,-7.63541476502827,-0.6884548913590027,-2.028933762970986,-1.934970165867711,-4.352197892655596,-3.208514388470407,6.447786116545218,-2.4094021134892674,3.4928000883027055,1.335315323588726
81,Indonesia,F&R,Ice Cream,Ice Cream,Indonesia MT Hyper/Super,7.9,9.1,8.42,7.86,33.27,8.11,9.16,8.54,8.44,34.25,8.23,9.05,7.29,7.52,7.53,8.04,7.71,7.7,8.23,9.05,7.29,7.27,7.21,7.69,7.4,7.67,8.23,9.05,7.29,7.45,7.78,8.36,8.06,8.13,-9.861095322226754,4.006362720115719,-6.328508852279747,-6.920048792915523,-3.4604263725348083,-13.74169330290853,3.5316393206951124,-7.051587350274113,-9.916450890552586,-5.841360664061668,-6.530334947395744,9.85112639276371,-6.519837793621141,-2.8062053598556624,1.0126452116087314
82,Indonesia,F&R,Ice Cream,Ice Cream,Indonesia MT Independent,15.84,17.18,17.15,15.63,65.8,15.77,14.81,15.44,15.5,61.52,14.84,15.78,15.53,15.36,15.32,16.68,16.19,15.91,14.84,15.78,15.53,15.33,15.37,16.74,15.96,15.9,14.84,15.78,15.53,15.55,16.71,17.64,17.14,16.75,4.492551031660041,3.9489745197323733,-0.024446856590776278,-2.578340263141521,4.219591793846855,4.839842122302196,3.227133807807969,-0.062010461617123536,-2.7918080780047316,4.030315618949576,12.168792572107057,9.066155895921323,0.2856775830122338,3.7122353454931645,10.606013837297002
83,Indonesia,F&R,Ice Cream,Ice Cream,Indonesia MT Key Account,53.04,64.73,61.84,55.82,235.43,56.19,63.06,62.43,62.84,244.52,58.22,70.53,61.16,58.5,57.37,63.04,61.31,58.84,58.22,70.53,61.16,58.55,57.64,63.0,61.35,58.76,58.22,70.53,61.16,58.52,60.8,67.07,65.22,62.69,-6.478639469488689,0.4142691769975393,1.5886406181444546,2.17933667455088,-3.158333512885292,-6.2979669728547405,0.3402621228781655,1.6091111501414401,2.2618601955290085,-3.0996466992706195,-0.6825330799251739,6.883751843544106,1.5975241823251718,8.647014420144883,2.962480335453632
84,Indonesia,F&R,Ice Cream,Ice Cream,Indonesia MT Minimarket,60.98,72.82,70.57,63.59,267.95,63.85,68.71,69.33,69.9,271.79,64.83,77.27,69.4,66.41,65.31,71.93,70.0,67.3,64.83,77.27,69.4,66.71,65.96,72.32,70.07,67.22,64.83,77.27,69.4,67.01,70.06,76.88,74.72,71.73,-3.4194304448445734,1.094931501330132,2.247429977823323,2.454310826165962,-1.2133334673791074,-2.684062401223586,0.8677870525148235,2.358801371309971,2.843100788120956,-0.9463539660007347,3.409447391524223,7.365623293740886,2.4683611306063558,9.49442320244136,5.3471291770004425
85,Indonesia,F&R,Ice Cream,Ice Cream,Indonesia Modern Trade,68.88,81.91,78.99,71.45,301.23,71.96,77.87,77.87,78.34,306.04,73.06,86.31,76.69,73.99,72.8,80.03,77.68,75.04,73.06,86.31,76.69,74.01,73.13,80.04,77.43,74.94,73.06,86.31,76.69,74.24,77.69,85.14,82.54,79.65,-4.105727823745308,1.3589681762207206,1.3077044928988757,1.4346021675035514,-1.4500035053105265,-3.8906746438287843,1.1068149543017158,1.314904622214308,1.4296480863926098,-1.4618199958449818,2.1709941903697016,7.455356144992886,1.391025826170078,7.895807543262645,4.7413122418410225
86,Indonesia,F&R,Ice Cream,Ice Cream,Total,206.63,245.73,236.97,214.35,903.68,215.89,233.6,233.61,235.02,918.12,219.17,258.94,230.06,221.77,218.33,239.71,232.89,224.79,219.17,258.94,230.06,221.87,219.31,239.78,232.22,224.48,219.17,258.94,230.06,222.77,233.04,255.08,247.69,238.95,-4.198009796536395,1.2932292191434547,1.2866009581550708,1.33117827129694,-1.5299742449086051,-3.977077611224744,1.0546999077972519,1.2979327217360392,1.340438582403003,-1.5319918292479473,2.096589389968684,7.465794304648243,1.3957867717804051,7.866871091032612,4.708304614589398
87,Indonesia,HC,Fabric Sensation,Fabric Sensation,Indonesia General Trade,36.65,35.47,35.82,35.85,143.79,37.15,30.67,31.95,35.9,135.68,38.22,39.92,36.18,37.39,39.31,38.99,38.37,38.18,38.22,39.92,36.29,36.98,38.34,38.73,37.59,37.34,38.22,39.92,37.09,36.26,39.36,39.15,38.47,38.78,0.19918468886082064,4.062380719129677,11.809496423306465,7.689107840883969,2.0724933102627574,-1.3715031487603224,2.261193193485167,11.590244892937761,5.702507338155893,0.38635705885337046,0.459853698170809,5.320262182319646,11.650940324402592,8.316716424669313,2.813166929347388
88,Indonesia,HC,Fabric Sensation,Fabric Sensation,Indonesia MT Hyper/Super,11.62,11.53,11.55,11.71,46.41,12.4,10.52,10.37,10.6,43.89,10.61,10.31,10.45,10.4,11.08,11.46,11.56,11.5,10.61,10.31,10.58,10.64,10.81,10.56,10.65,10.68,10.61,10.31,10.7,10.66,10.52,10.29,10.58,10.8,7.7905175834432905,10.559081055452534,-4.830363842589502,-1.742607407314245,9.17301909446724,2.184099000461237,0.49903946762681617,-4.006971751358734,-8.007492846916486,1.3354165534165796,-0.49550909545343913,0.1097803537981612,-3.700987264134137,-9.103177248449745,-0.18969965582408266
89,Indonesia,HC,Fabric Sensation,Fabric Sensation,Indonesia MT Independent,9.55,9.73,9.93,9.92,39.14,10.83,10.32,10.15,10.71,42.0,10.73,10.36,10.22,10.03,10.18,10.05,10.02,10.2,10.73,10.36,10.28,9.94,10.15,9.95,10.02,9.99,10.73,10.36,10.08,10.01,10.36,10.13,10.4,10.4,-4.0706707883345405,-0.17206938183691456,-1.5851542289374132,3.330788576286836,-2.1610243569695764,-4.68894628378761,-1.0336717951824115,-1.6382166254213848,2.495575025756347,-2.8994943303646936,-2.82761228114069,3.524419805812151,-1.95386151456024,5.503217477552069,0.2716081130273773
90,Indonesia,HC,Fabric Sensation,Fabric Sensation,Indonesia MT Key Account,19.36,20.4,20.32,19.82,79.9,21.71,21.82,21.31,20.81,85.65,20.34,20.99,21.07,20.88,20.7,21.17,21.02,21.65,20.34,20.99,20.94,20.72,20.45,20.91,20.83,21.06,20.34,20.99,20.9,21.1,21.1,21.13,21.67,22.14,1.300081794902641,1.7142476005367557,-2.7750535748339744,5.793178069811744,1.5086922922478596,0.08149152045768826,0.5569284990627477,-3.1071888445348694,4.197300585405417,0.32015473938438177,2.1785150768336203,4.307483613899166,-2.714009598023337,7.677125804280038,3.2515147618184193
91,Indonesia,HC,Fabric Sensation,Fabric Sensation,Indonesia MT Minimarket,17.29,18.61,18.7,18.03,72.63,20.13,21.62,21.09,20.92,83.77,20.47,21.04,20.5,20.67,20.21,20.19,19.42,20.5,20.47,21.04,20.89,20.77,20.14,20.17,20.93,20.72,20.47,21.04,20.72,21.34,20.8,20.63,21.32,21.81,-2.682647535701166,-3.0361560616125494,-1.303802118506081,10.56959659595953,-2.858669760196053,-2.8884442370872176,-0.01771702751875992,-0.7185372731995598,12.837569201122445,-1.4505287562366243,-0.1982371976655406,2.539164459439558,-0.23779234081877654,16.40985665041821,1.1794809075203139
92,Indonesia,HC,Fabric Sensation,Fabric Sensation,Indonesia Modern Trade,28.91,30.14,30.25,29.74,119.05,32.54,32.14,31.46,31.52,127.66,31.08,31.34,31.38,31.52,31.44,31.9,31.56,32.5,31.08,31.34,31.56,31.27,31.0,31.36,31.14,31.45,31.08,31.34,31.48,31.34,31.1,31.59,31.85,32.29,1.4708440713488313,1.858076431596567,-1.8341769743314584,7.0205903180926565,1.665193614836813,-0.09479651046442328,-0.38109649848521165,-1.8924303021363942,4.954398468170895,-0.23840403997307247,0.4300535363144453,2.089258349146661,-1.8880784623883318,6.537989414945633,1.2623441950958991
93,Indonesia,HC,Fabric Sensation,Fabric Sensation,Total,123.39,125.88,126.58,125.08,500.93,134.76,127.1,126.34,130.46,518.66,131.45,133.95,129.79,130.89,132.92,133.75,131.95,134.53,131.45,133.95,130.53,130.33,130.9,131.68,131.16,131.23,131.45,133.95,130.97,130.71,133.23,132.92,134.27,136.23,0.4778526960143026,2.222622916589123,1.43197995664055,6.431092478417422,1.3424006730342608,-1.0656586671922708,0.5898988009372941,1.4653399939603018,4.798395931833221,-0.2450417376647529,0.28106207108646863,3.3719010321817677,1.6251958072872164,7.1316985754527495,1.8155628056607975
94,Indonesia,HC,Fabric Solution,Fabric Solution,Indonesia General Trade,102.92,100.96,106.25,108.83,418.97,106.03,92.4,94.21,103.92,396.56,105.36,106.87,96.86,110.62,111.34,109.96,113.46,114.7,105.36,106.87,95.51,103.54,101.83,99.7,103.75,104.02,105.36,106.87,100.32,98.16,108.2,105.82,106.36,111.07,4.272444233484274,9.971009810705622,5.837299723203837,7.279727807972769,7.089446815441747,-5.042865618368708,4.380224538039745,3.7136870703242453,-2.305796133558835,-0.4822640081739493,0.8423833943635106,9.544703325496396,3.568193415488219,2.978308183677303,5.047837145286316
95,Indonesia,HC,Fabric Solution,Fabric Solution,Indonesia MT Hyper/Super,29.41,29.13,30.09,30.0,118.63,30.99,26.5,26.59,26.54,110.61,27.15,26.82,27.87,30.05,28.41,27.07,28.78,29.86,27.15,26.82,26.19,27.45,26.73,26.59,27.45,27.48,27.15,26.82,26.54,26.42,28.77,28.61,27.46,27.49,2.8038419362922173,1.2322606083567056,1.1634552137064214,-3.7970180918854735,1.9903291396066836,-1.2286147568039696,2.411091463803805,-2.7109276633720647,-8.755764300822545,0.5855254956494971,6.30361071142449,3.7571346316074505,-3.3274313467491323,-5.3165105263676455,5.042514830352607
96,Indonesia,HC,Fabric Solution,Fabric Solution,Indonesia MT Independent,29.78,30.62,32.01,32.8,125.21,32.62,32.64,31.74,33.17,130.18,32.55,32.24,32.46,35.58,33.12,31.64,32.92,34.39,32.55,32.24,32.14,32.85,32.21,31.5,32.4,33.02,32.55,32.24,31.78,32.59,34.18,33.71,33.3,34.29,-0.053714842831131815,-1.090297966404874,2.03994881365388,5.466429112433224,-0.5847163444909875,-1.661345177919893,0.6610777320929406,-0.30204700109492943,3.135396333214291,-0.498266598441377,4.77736245741387,5.009889308102444,-0.7830877800388603,8.199213214030188,4.893250041675823
97,Indonesia,HC,Fabric Solution,Fabric Solution,Indonesia MT Key Account,52.91,57.49,58.97,63.76,233.13,57.39,62.42,57.1,58.62,235.53,52.61,58.98,55.53,54.86,51.97,53.62,55.85,56.22,52.61,58.98,56.36,50.45,51.12,51.91,52.58,51.18,52.61,58.98,53.48,49.72,62.96,63.94,59.94,59.71,-5.389865970348562,1.528050317909746,-5.747622489172654,-6.633768963698705,-1.9497179655173724,-7.677679706956109,-2.857805563630711,-7.268106395850548,-11.298003651128374,-5.320577657844783,13.711651203384356,15.933312791910105,-8.79822251161354,5.7583630459376645,14.779083058234011
98,Indonesia,HC,Fabric Solution,Fabric Solution,Indonesia MT Minimarket,53.28,58.98,60.9,66.56,239.71,59.02,68.56,62.25,65.26,255.09,58.01,64.4,59.76,60.9,57.27,58.84,60.61,61.4,58.01,64.4,58.4,55.2,53.43,55.0,55.75,55.68,58.01,64.4,57.92,54.86,57.36,61.66,61.66,62.72,-5.148129461144979,1.1147896268348445,-4.7133730179601425,-0.6657074921927686,-2.039244893733261,-11.421881502270548,-1.904885485305019,-7.482012014767281,-8.27967422330863,-6.841114531250336,-2.7671192263054367,10.287787412954907,-7.801960408422193,1.542518815869376,3.4930343399107278
99,Indonesia,HC,Fabric Solution,Fabric Solution,Indonesia Modern Trade,82.69,88.11,90.98,96.56,358.34,90.01,95.06,88.84,91.79,365.7,85.16,91.22,87.95,91.07,85.33,84.36,87.83,89.78,85.16,91.22,89.44,86.57,82.33,85.87,85.06,87.17,85.16,91.22,86.55,86.81,92.1,93.62,88.99,90.74,-3.791799850633648,-0.7918933927865912,-2.8142266392445325,-3.0785682452643903,-2.2807043767210544,-4.639900170126799,-2.148480823636789,-3.6383880213804565,-4.996816674371807,-3.39551203200974,5.293567569247881,3.670879772556268,-4.362832297002672,1.984709057727163,4.489236789041562
100,Indonesia,HC,Fabric Solution,Fabric Solution,Total,350.99,365.28,379.21,398.51,1493.98,376.07,377.57,360.74,379.29,1493.67,360.85,380.54,360.44,383.08,367.44,365.49,379.45,386.35,360.85,380.54,358.03,356.07,347.65,350.56,357.0,358.55,360.85,380.54,356.6,348.56,383.57,387.36,377.7,386.02,-1.140951622735642,2.9957205579270507,-0.5865634684253163,0.3177602939642643,0.9303523145514747,-5.823652402050428,0.20223751929269174,-2.555763124754329,-5.369073826920079,-2.8671838425611718,3.9840300319265554,8.305913682489896,-3.155253138136882,2.7223394158962577,6.090838460903147
101,Indonesia,HC,Home & Hygiene,DWA,Indonesia General Trade,53.32,52.33,54.76,56.23,216.63,55.44,50.07,52.59,54.54,212.64,54.71,56.99,52.88,54.54,53.11,54.03,54.28,54.93,54.71,56.99,52.11,54.62,53.51,52.7,54.62,54.57,54.71,56.99,53.91,53.03,54.91,53.48,55.45,56.73,-4.079154150943176,1.6679175092794374,3.0471786568970094,-0.12745090088788213,-1.261774469158572,-4.916803233837108,2.312786189339211,2.7221768966926074,-0.565993564898104,-1.3843110618002696,-2.962389584440517,4.891286798767558,2.825080818138548,1.8180558931365054,0.8790607093745129
102,Indonesia,HC,Home & Hygiene,DWA,Indonesia MT Hyper/Super,16.48,15.42,14.5,14.27,60.67,15.13,14.71,14.12,15.03,58.99,14.63,14.25,14.29,14.38,14.26,14.98,14.12,13.89,14.63,14.25,13.63,14.3,14.05,13.72,13.57,13.9,14.63,14.25,14.03,13.77,14.1,14.21,14.34,15.0,1.2328144054519985,-2.292607805447966,-2.4353064116054646,-5.627280122484657,-0.5234263658184024,-3.85221817313689,-1.6575727799609363,-3.680924048665013,-8.939208860352121,-2.7731662754570174,-2.0099621029955994,5.552424405378376,-3.921107077329633,-4.988493723922205,1.698663177589954
103,Indonesia,HC,Home & Hygiene,DWA,Indonesia MT Independent,11.62,12.34,12.74,12.79,49.48,13.65,15.71,14.63,14.77,58.76,14.3,14.25,14.35,13.44,14.11,14.14,13.66,13.17,14.3,14.25,14.59,13.94,13.83,14.41,14.08,13.9,14.3,14.25,14.09,14.36,14.68,14.78,14.62,14.59,-1.0039388955313866,-3.435845436616858,-4.126715209545306,11.330340356070344,-2.203579509822262,-1.0448964360836088,-1.930153724482253,-2.8654056268447525,13.621006205259633,-1.4874116999779363,3.2139366270219627,2.6357202670577617,-2.9897820867015756,18.558440794794116,2.92527326226808
104,Indonesia,HC,Home & Hygiene,DWA,Indonesia MT Key Account,28.13,32.11,30.45,34.48,125.16,35.65,39.78,36.25,37.91,149.59,36.78,39.3,39.66,33.67,31.42,32.43,31.83,30.4,36.78,39.3,40.74,34.46,33.89,39.08,37.52,33.49,36.78,39.3,38.47,34.96,39.7,41.31,41.3,41.07,-16.081743944179195,-15.12875816025966,-0.11525110686489981,0.7375232263736153,-15.614023082371354,-4.090409009483064,-5.561540719859382,1.1341911392564574,15.042366644497873,-4.821688109391942,6.480695811326531,12.176043231816713,-0.05217683997249534,30.535004575230175,9.277775238251174
105,Indonesia,HC,Home & Hygiene,DWA,Indonesia MT Minimarket,23.27,29.03,28.69,32.99,113.98,34.17,40.77,36.75,37.65,149.35,36.45,39.3,39.2,32.25,31.52,31.59,31.51,29.84,36.45,39.3,41.04,31.84,31.95,36.96,32.58,31.71,36.45,39.3,35.91,33.37,41.38,44.21,43.15,42.97,-16.67440413374698,-14.130844761144978,-1.443063750015483,9.20571411880189,-15.439688836269028,-9.024670017688962,-11.794562824882371,-0.48591680756225886,16.860226573562652,-10.382962847934351,13.00593398755543,24.314064028698688,-2.897992283498352,50.66104249185139,18.408031822804837
106,Indonesia,HC,Home & Hygiene,DWA,Indonesia Modern Trade,39.75,44.45,43.19,47.26,174.65,49.3,55.48,50.87,52.68,208.34,51.08,53.55,53.66,46.2,45.4,46.16,45.2,43.2,51.08,53.55,55.29,46.59,49.48,54.77,48.47,44.18,51.08,53.55,50.99,49.2,54.82,57.89,56.06,55.7,-12.483972083659289,-11.472342932115165,-1.853538993485837,3.0455084261978183,-11.989959074329104,-0.35753940172817966,-9.06336266381519,-0.8793042572559528,12.744423167004925,-4.652671752032067,7.728841196051972,11.54886463730418,-1.6926902456862458,28.531213122707765,9.597486941526912
107,Indonesia,HC,Home & Hygiene,DWA,Total,172.55,185.68,184.32,198.01,740.57,203.35,216.52,205.21,212.58,837.67,207.94,217.64,214.03,194.49,189.82,193.35,190.61,185.44,207.94,217.64,217.41,195.75,196.72,211.63,200.84,191.76,207.94,217.64,207.4,198.69,219.59,225.89,224.92,226.05,-9.96599968525752,-7.947507952834243,-0.42632429172849706,2.518451569680069,-8.977396761992985,-4.047346413010344,-4.975749174450462,0.12800159812187406,8.15482617489456,-4.504675560997795,4.6749838978516145,11.051670516009992,-0.7157251783481033,21.049128064857015,7.788629675818237
108,Indonesia,HC,Home & Hygiene,HHC,Indonesia General Trade,11.81,12.03,13.04,13.11,50.0,12.86,10.58,10.6,12.48,46.53,13.93,14.31,11.21,12.73,12.97,12.49,12.48,13.07,13.93,14.31,11.03,12.23,12.98,12.82,12.44,12.33,13.93,14.31,11.84,11.28,13.47,13.39,13.1,13.62,-9.868137186382231,6.7412616241900425,12.14253948622941,2.0157154228016116,-2.2485968371563247,-8.622266987689775,6.471363291905363,10.698548051694612,1.1594700977032746,-1.8046486876876155,-4.876866600125329,15.541572593096497,10.392342048079506,7.166435470975774,4.31485181487945
